commodity_code,description,duty_pct
30039000,"Geneesmiddelen (mengsel, niet gedoseerd)",0.0
30041000,Geneesmiddelen (gedoseerd),0.0
30042000,Geneesmiddelen (gedoseerd),0.0
30043100,Geneesmiddelen (gedoseerd),0.0
30043200,Geneesmiddelen (gedoseerd),0.0
30043900,Geneesmiddelen (gedoseerd),0.0
30044100,Geneesmiddelen (gedoseerd),0.0
30044200,Geneesmiddelen (gedoseerd),0.0
30044300,Geneesmiddelen (gedoseerd),0.0
30044900,Geneesmiddelen (gedoseerd),0.0
30045000,Geneesmiddelen (gedoseerd),0.0
30046000,Geneesmiddelen (gedoseerd),0.0
30049000,Geneesmiddelen (gedoseerd),0.0
30051000,"Watten, gaas, verbandmateriaal",0.0
30059010,"Watten, gaas, verbandmateriaal",0.0
30059031,"Watten, gaas, verbandmateriaal",0.0
30059050,"Watten, gaas, verbandmateriaal",0.0
30059099,"Watten, gaas, verbandmateriaal",0.0
30061010,Andere farmaceutische producten,0.0
30061030,Andere farmaceutische producten,0.0
30061090,Andere farmaceutische producten,0.0
30063000,Andere farmaceutische producten,0.0
30064000,Andere farmaceutische producten,0.0
30065000,Andere farmaceutische producten,0.0
30066000,Andere farmaceutische producten,0.0
30067000,Andere farmaceutische producten,0.0
30069100,Andere farmaceutische producten,0.0
30069200,Andere farmaceutische producten,0.0
30069300,Andere farmaceutische producten,0.0
31010000,Dierlijke meststoffen,0.0
31021012,Stikstofmeststoffen,6.5
31021015,Stikstofmeststoffen,6.5
31021019,Stikstofmeststoffen,6.5
31021090,Stikstofmeststoffen,6.5
31022100,Stikstofmeststoffen,6.5
31022900,Stikstofmeststoffen,6.5
31023010,Stikstofmeststoffen,6.5
31023090,Stikstofmeststoffen,6.5
31024010,Stikstofmeststoffen,6.5
31024090,Stikstofmeststoffen,6.5
31025000,Stikstofmeststoffen,6.5
31026000,Stikstofmeststoffen,6.5
31028000,Stikstofmeststoffen,6.5
31029000,Stikstofmeststoffen,6.5
31031100,Fosfaatmeststoffen,4.8
31031900,Fosfaatmeststoffen,4.8
31039000,Fosfaatmeststoffen,0.0
31042010,Kalimeststoffen,0.0
31042050,Kalimeststoffen,0.0
31042090,Kalimeststoffen,0.0
31043000,Kalimeststoffen,0.0
31049000,Kalimeststoffen,0.0
31051000,Andere meststoffen,6.5
31052010,Andere meststoffen,6.5
31052090,Andere meststoffen,6.5
31053000,Andere meststoffen,6.5
31054000,Andere meststoffen,6.5
31055100,Andere meststoffen,6.5
31055900,Andere meststoffen,6.5
31056000,Andere meststoffen,3.2
31059020,Andere meststoffen,6.5
31059080,Andere meststoffen,6.5
32011000,Looiextracten van plantaardige oorsprong,0.0
32012000,Looiextracten van plantaardige oorsprong,3.0
32019020,Looiextracten van plantaardige oorsprong,5.8
32019090,Looiextracten van plantaardige oorsprong,5.3
32021000,Synthetische looistoffen,5.3
32029000,Synthetische looistoffen,5.3
32030010,Kleurstoffen van plantaardige of dierlijke oorsprong,0.0
32030090,Kleurstoffen van plantaardige of dierlijke oorsprong,2.5
32041100,Synthetische organische kleurstoffen,6.5
32041200,Synthetische organische kleurstoffen,6.5
32041300,Synthetische organische kleurstoffen,6.5
32041400,Synthetische organische kleurstoffen,6.5
32041500,Synthetische organische kleurstoffen,6.5
32041600,Synthetische organische kleurstoffen,6.5
32041700,Synthetische organische kleurstoffen,6.5
32041800,Synthetische organische kleurstoffen,6.5
32041900,Synthetische organische kleurstoffen,6.5
32042000,Synthetische organische kleurstoffen,6.0
32049000,Synthetische organische kleurstoffen,6.5
32050000,Kleurlakken,6.5
32061100,Andere kleurstoffen en pigmenten,6.0
32061900,Andere kleurstoffen en pigmenten,6.5
32062000,Andere kleurstoffen en pigmenten,6.5
32064100,Andere kleurstoffen en pigmenten,6.5
32064200,Andere kleurstoffen en pigmenten,6.5
32064910,Andere kleurstoffen en pigmenten,0.0
32064970,Andere kleurstoffen en pigmenten,6.5
32065000,Andere kleurstoffen en pigmenten,5.3
32071000,Pigmenten voor keramiek,6.5
32072010,Pigmenten voor keramiek,5.3
32072090,Pigmenten voor keramiek,6.3
32073000,Pigmenten voor keramiek,5.3
32074040,Pigmenten voor keramiek,0.0
32074085,Pigmenten voor keramiek,3.7
32081010,Verven op basis van polymeren,6.5
32081090,Verven op basis van polymeren,6.5
32082010,Verven op basis van polymeren,6.5
32082090,Verven op basis van polymeren,6.5
32089011,Verven op basis van polymeren,0.0
32089013,Verven op basis van polymeren,0.0
32089019,Verven op basis van polymeren,6.5
32089091,Verven op basis van polymeren,6.5
32089099,Verven op basis van polymeren,6.5
32091000,Verven op basis van acryl,6.5
32099000,Verven op basis van acryl,6.5
32100010,Andere verven en vernissen,6.5
32100090,Andere verven en vernissen,6.5
32110000,Bereide sikkatieven,6.5
32121000,Pigmenten in media,6.5
32129000,Pigmenten in media,6.5
32131000,Schildersverven,6.5
32139000,Schildersverven,6.5
32141010,Mastiek en stopverf,5.0
32141090,Mastiek en stopverf,5.0
32149000,Mastiek en stopverf,5.0
32151100,Drukinkten,6.5
32151900,Drukinkten,6.5
32159020,Drukinkten,0.0
32159070,Drukinkten,6.5
33011210,Etherische oliën,7.0
33011290,Etherische oliën,4.4
33011310,Etherische oliën,7.0
33011390,Etherische oliën,4.4
33011920,Etherische oliën,7.0
33011980,Etherische oliën,4.4
33012410,Etherische oliën,0.0
33012490,Etherische oliën,2.9
33012510,Etherische oliën,0.0
33012590,Etherische oliën,2.9
33012911,Etherische oliën,0.0
33012931,Etherische oliën,2.3
33012942,Etherische oliën,0.0
33012949,Etherische oliën,0.0
33012971,Etherische oliën,2.3
33012979,Etherische oliën,2.9
33012991,Etherische oliën,2.3
33013000,Etherische oliën,2.0
33019010,Etherische oliën,2.3
33019021,Etherische oliën,3.2
33019030,Etherische oliën,0.0
33019090,Etherische oliën,3.0
33021010,Mengsels van reukstoffen,17.3
33021021,Mengsels van reukstoffen,12.8
33021029,Mengsels van reukstoffen,9.0
33021040,Mengsels van reukstoffen,0.0
33021090,Mengsels van reukstoffen,0.0
33029010,Mengsels van reukstoffen,0.0
33029090,Mengsels van reukstoffen,0.0
33030010,Parfums en toiletwater,0.0
33030090,Parfums en toiletwater,0.0
33041000,Schoonheidsmiddelen,0.0
33042000,Schoonheidsmiddelen,0.0
33043000,Schoonheidsmiddelen,0.0
33049100,Schoonheidsmiddelen,0.0
33049900,Schoonheidsmiddelen,0.0
33051000,Haarverzorgingsproducten,0.0
33052000,Haarverzorgingsproducten,0.0
33053000,Haarverzorgingsproducten,0.0
33059000,Haarverzorgingsproducten,0.0
33061000,Mondverzorgingsproducten,0.0
33062000,Mondverzorgingsproducten,4.0
33069000,Mondverzorgingsproducten,0.0
33071000,"Scheermiddelen, deodorant",6.5
33072000,"Scheermiddelen, deodorant",6.5
33073000,"Scheermiddelen, deodorant",6.5
33074100,"Scheermiddelen, deodorant",6.5
33074900,"Scheermiddelen, deodorant",6.5
33079000,"Scheermiddelen, deodorant",6.5
34011100,Zeep en organische tensioactieve producten,0.0
34011900,Zeep en organische tensioactieve producten,0.0
34012010,Zeep en organische tensioactieve producten,0.0
34012090,Zeep en organische tensioactieve producten,0.0
34013000,Zeep en organische tensioactieve producten,4.0
34023100,Organische tensioactieve stoffen,4.0
34023910,Organische tensioactieve stoffen,0.0
34023990,Organische tensioactieve stoffen,4.0
34024100,Organische tensioactieve stoffen,4.0
34024200,Organische tensioactieve stoffen,4.0
34024900,Organische tensioactieve stoffen,4.0
34025010,Organische tensioactieve stoffen,4.0
34025090,Organische tensioactieve stoffen,4.0
34029010,Organische tensioactieve stoffen,4.0
34029090,Organische tensioactieve stoffen,4.0
34031100,Smeermiddelen,4.6
34031910,Smeermiddelen,6.5
34031920,Smeermiddelen,4.6
34031980,Smeermiddelen,4.6
34039100,Smeermiddelen,4.6
34039900,Smeermiddelen,4.6
34042000,Kunstmatige was,0.0
34049000,Kunstmatige was,0.0
34051000,Schoensmeer en poetsmiddelen,0.0
34052000,Schoensmeer en poetsmiddelen,0.0
34053000,Schoensmeer en poetsmiddelen,0.0
34054000,Schoensmeer en poetsmiddelen,0.0
34059010,Schoensmeer en poetsmiddelen,0.0
34059090,Schoensmeer en poetsmiddelen,0.0
34060000,Kaarsen en nachtlichtjes,0.0
34070000,Boetseerklei,0.0
35011010,Caseïne,0.0
35011050,Caseïne,0.0
35011090,Caseïne,9.0
35019010,Caseïne,8.3
35019090,Caseïne,6.4
35021110,Albuminen,0.0
35021190,Albuminen,0.0
35021910,Albuminen,0.0
35021990,Albuminen,0.0
35022010,Albuminen,0.0
35022091,Albuminen,0.0
35022099,Albuminen,0.0
35029020,Albuminen,0.0
35029070,Albuminen,6.4
35029090,Albuminen,7.7
35030010,Gelatine,7.7
35030080,Gelatine,7.7
35040010,Peptonen,3.4
35040090,Peptonen,3.4
35051010,Dextrine en andere gemodificeerde zetmelen,9.0
35051050,Dextrine en andere gemodificeerde zetmelen,7.7
35051090,Dextrine en andere gemodificeerde zetmelen,9.0
35052010,Dextrine en andere gemodificeerde zetmelen,8.3
35052030,Dextrine en andere gemodificeerde zetmelen,8.3
35052050,Dextrine en andere gemodificeerde zetmelen,8.3
35052090,Dextrine en andere gemodificeerde zetmelen,8.3
35061000,Bereide lijm,6.5
35069110,Bereide lijm,0.0
35069190,Bereide lijm,6.5
35069900,Bereide lijm,6.5
35071000,Enzymen,6.3
35079030,Enzymen,0.0
35079090,Enzymen,6.3
36010000,Kruit,5.7
36020000,Bereide springstoffen,6.5
36031000,Lonten en slaghoedjes,6.0
36032000,Lonten en slaghoedjes,6.0
36033000,Lonten en slaghoedjes,6.5
36034000,Lonten en slaghoedjes,6.5
36035000,Lonten en slaghoedjes,6.5
36036000,Lonten en slaghoedjes,6.5
36041000,Vuurwerk,6.5
36049000,Vuurwerk,6.5
36050000,Lucifers,6.5
36061000,Andere pyrotechnische producten,6.5
36069010,Andere pyrotechnische producten,6.0
36069090,Andere pyrotechnische producten,6.5
37011000,Fotografische platen en films,6.5
37012000,Fotografische platen en films,6.5
37013000,Fotografische platen en films,0.0
37019100,Fotografische platen en films,6.5
37019900,Fotografische platen en films,0.0
37021000,Fotografische films op rol,6.5
37023191,Fotografische films op rol,0.0
37023197,Fotografische films op rol,6.5
37023210,Fotografische films op rol,6.5
37023220,Fotografische films op rol,5.3
37023285,Fotografische films op rol,6.5
37023900,Fotografische films op rol,6.5
37024100,Fotografische films op rol,6.5
37024200,Fotografische films op rol,6.5
37024300,Fotografische films op rol,6.5
37024400,Fotografische films op rol,6.5
37025200,Fotografische films op rol,5.3
37025300,Fotografische films op rol,5.3
37025400,Fotografische films op rol,5.0
37025500,Fotografische films op rol,5.3
37025600,Fotografische films op rol,6.5
37029610,Fotografische films op rol,6.5
37029690,Fotografische films op rol,5.3
37029710,Fotografische films op rol,6.5
37029790,Fotografische films op rol,5.3
37029800,Fotografische films op rol,6.5
37031000,Fotografisch papier,6.5
37032000,Fotografisch papier,6.5
37039000,Fotografisch papier,6.5
37040010,Belichte fotografische platen,0.0
37040090,Belichte fotografische platen,6.5
37050010,Belichte dia's,5.3
37050090,Belichte dia's,0.0
37061020,Films met geluid,0.0
37061099,Films met geluid,6.5
37069052,Films met geluid,0.0
37069091,Films met geluid,0.0
37069099,Films met geluid,5.4
37071000,Chemische producten voor fotografie,6.0
37079020,Chemische producten voor fotografie,0.0
37079090,Chemische producten voor fotografie,0.0
38011010,Kunstmatig grafiet,3.6
38011090,Kunstmatig grafiet,3.6
38012010,Kunstmatig grafiet,6.5
38012090,Kunstmatig grafiet,4.1
38013000,Kunstmatig grafiet,5.3
38019000,Kunstmatig grafiet,3.7
38021000,Actieve kool,3.2
38029000,Actieve kool,5.7
38030010,Tallol,0.0
38030090,Tallol,4.1
38040000,Afvalloog,5.0
38051010,Terpentijn en andere terpeenhoudende oplosmiddelen,4.0
38051030,Terpentijn en andere terpeenhoudende oplosmiddelen,3.7
38051090,Terpentijn en andere terpeenhoudende oplosmiddelen,3.2
38059010,Terpentijn en andere terpeenhoudende oplosmiddelen,3.7
38059090,Terpentijn en andere terpeenhoudende oplosmiddelen,3.4
38061000,Colofonie en harszuren,5.0
38062000,Colofonie en harszuren,4.2
38063000,Colofonie en harszuren,6.5
38069000,Colofonie en harszuren,4.2
38070010,Houtpek,2.1
38070090,Houtpek,4.6
38085200,"Insecticiden, herbiciden, fungiciden",6.0
38085900,"Insecticiden, herbiciden, fungiciden",6.0
38086100,"Insecticiden, herbiciden, fungiciden",6.0
38086200,"Insecticiden, herbiciden, fungiciden",6.0
38086900,"Insecticiden, herbiciden, fungiciden",6.0
38089110,"Insecticiden, herbiciden, fungiciden",6.0
38089120,"Insecticiden, herbiciden, fungiciden",6.0
38089130,"Insecticiden, herbiciden, fungiciden",6.0
38089140,"Insecticiden, herbiciden, fungiciden",6.0
38089190,"Insecticiden, herbiciden, fungiciden",6.0
38089210,"Insecticiden, herbiciden, fungiciden",4.6
38089220,"Insecticiden, herbiciden, fungiciden",6.0
38089230,"Insecticiden, herbiciden, fungiciden",6.0
38089240,"Insecticiden, herbiciden, fungiciden",6.0
38089250,"Insecticiden, herbiciden, fungiciden",6.0
38089260,"Insecticiden, herbiciden, fungiciden",6.0
38089290,"Insecticiden, herbiciden, fungiciden",6.0
38089311,"Insecticiden, herbiciden, fungiciden",6.0
38089313,"Insecticiden, herbiciden, fungiciden",6.0
38089315,"Insecticiden, herbiciden, fungiciden",6.0
38089317,"Insecticiden, herbiciden, fungiciden",6.0
38089321,"Insecticiden, herbiciden, fungiciden",6.0
38089323,"Insecticiden, herbiciden, fungiciden",6.0
38089327,"Insecticiden, herbiciden, fungiciden",6.0
38089330,"Insecticiden, herbiciden, fungiciden",6.0
38089390,"Insecticiden, herbiciden, fungiciden",6.5
38089410,"Insecticiden, herbiciden, fungiciden",6.0
38089420,"Insecticiden, herbiciden, fungiciden",6.0
38089490,"Insecticiden, herbiciden, fungiciden",6.0
38089910,"Insecticiden, herbiciden, fungiciden",6.0
38089990,"Insecticiden, herbiciden, fungiciden",6.0
38091010,Appreteermiddelen,8.3
38091030,Appreteermiddelen,8.3
38091050,Appreteermiddelen,8.3
38091090,Appreteermiddelen,8.3
38099100,Appreteermiddelen,6.3
38099200,Appreteermiddelen,6.3
38099300,Appreteermiddelen,6.3
38101000,Beitsmiddelen voor metalen,6.5
38109010,Beitsmiddelen voor metalen,4.1
38109090,Beitsmiddelen voor metalen,5.0
38111110,Antiklopmiddelen,6.5
38111190,Antiklopmiddelen,5.8
38111900,Antiklopmiddelen,5.8
38112100,Antiklopmiddelen,5.3
38112900,Antiklopmiddelen,5.8
38119000,Antiklopmiddelen,5.8
38121000,Bereide rubberversnellers,6.3
38122010,Bereide rubberversnellers,0.0
38122090,Bereide rubberversnellers,6.5
38123100,Bereide rubberversnellers,6.5
38123910,Bereide rubberversnellers,6.5
38123990,Bereide rubberversnellers,6.5
38130000,Brandblussamenstelling,6.5
38140010,Organische samengestelde oplosmiddelen,6.5
38140090,Organische samengestelde oplosmiddelen,6.5
38151100,Reactie-initiatoren,6.5
38151200,Reactie-initiatoren,6.5
38151910,Reactie-initiatoren,0.0
38151990,Reactie-initiatoren,6.5
38159010,Reactie-initiatoren,0.0
38159090,Reactie-initiatoren,6.5
38160010,Vuurvaste cementen,0.0
38160090,Vuurvaste cementen,2.7
38170050,Mengsels van alkylbenzenen,6.3
38170080,Mengsels van alkylbenzenen,6.3
38180011,Silicium gedoteerd,0.0
38180019,Silicium gedoteerd,0.0
38180090,Silicium gedoteerd,0.0
38190000,Hydraulische remvloeistoffen,6.5
38200000,Antivriesmiddelen,6.5
38210000,Kweekbodems,5.0
38221100,Diagnostische reagentia,0.0
38221200,Diagnostische reagentia,0.0
38221300,Diagnostische reagentia,0.0
38221900,Diagnostische reagentia,0.0
38229000,Diagnostische reagentia,0.0
38231100,Industriële vetzuren,5.1
38231200,Industriële vetzuren,4.5
38231300,Industriële vetzuren,2.9
38231910,Industriële vetzuren,2.9
38231930,Industriële vetzuren,2.9
38231990,Industriële vetzuren,2.9
38237000,Industriële vetzuren,3.8
38241000,Bereide bindmiddelen voor gietvormen,6.5
38243000,Bereide bindmiddelen voor gietvormen,5.3
38244000,Bereide bindmiddelen voor gietvormen,6.5
38245010,Bereide bindmiddelen voor gietvormen,6.5
38245090,Bereide bindmiddelen voor gietvormen,6.5
38246011,Bereide bindmiddelen voor gietvormen,7.7
38246019,Bereide bindmiddelen voor gietvormen,9.0
38246091,Bereide bindmiddelen voor gietvormen,7.7
38246099,Bereide bindmiddelen voor gietvormen,9.0
38248100,Bereide bindmiddelen voor gietvormen,6.5
38248200,Bereide bindmiddelen voor gietvormen,6.5
38248300,Bereide bindmiddelen voor gietvormen,6.5
38248400,Bereide bindmiddelen voor gietvormen,6.5
38248500,Bereide bindmiddelen voor gietvormen,6.5
38248600,Bereide bindmiddelen voor gietvormen,6.5
38248700,Bereide bindmiddelen voor gietvormen,6.5
38248800,Bereide bindmiddelen voor gietvormen,6.5
38248900,Bereide bindmiddelen voor gietvormen,6.5
38249100,Bereide bindmiddelen voor gietvormen,6.5
38249200,Bereide bindmiddelen voor gietvormen,6.5
38249910,Bereide bindmiddelen voor gietvormen,5.7
38249915,Bereide bindmiddelen voor gietvormen,6.5
38249920,Bereide bindmiddelen voor gietvormen,6.0
38249925,Bereide bindmiddelen voor gietvormen,5.1
38249930,Bereide bindmiddelen voor gietvormen,3.2
38249945,Bereide bindmiddelen voor gietvormen,6.5
38249950,Bereide bindmiddelen voor gietvormen,6.5
38249955,Bereide bindmiddelen voor gietvormen,6.5
38249961,Bereide bindmiddelen voor gietvormen,0.0
38249962,Bereide bindmiddelen voor gietvormen,0.0
38249964,Bereide bindmiddelen voor gietvormen,6.5
38249965,Bereide bindmiddelen voor gietvormen,6.5
38249970,Bereide bindmiddelen voor gietvormen,6.5
38249975,Bereide bindmiddelen voor gietvormen,0.0
38249980,Bereide bindmiddelen voor gietvormen,0.0
38249985,Bereide bindmiddelen voor gietvormen,0.0
38249986,Bereide bindmiddelen voor gietvormen,6.5
38249992,Bereide bindmiddelen voor gietvormen,6.5
38249993,Bereide bindmiddelen voor gietvormen,6.5
38249996,Bereide bindmiddelen voor gietvormen,6.5
38251000,Resten van chemische industrie,6.5
38252000,Resten van chemische industrie,6.5
38253000,Resten van chemische industrie,6.5
38254100,Resten van chemische industrie,6.5
38254900,Resten van chemische industrie,6.5
38255000,Resten van chemische industrie,6.5
38256100,Resten van chemische industrie,6.5
38256900,Resten van chemische industrie,6.5
38259010,Resten van chemische industrie,5.0
38259090,Resten van chemische industrie,6.5
38260010,Biodiesel,6.5
38260090,Biodiesel,6.5
38271100,Mengsels van halogeen koolwaterstoffen,6.5
38271200,Mengsels van halogeen koolwaterstoffen,6.5
38271300,Mengsels van halogeen koolwaterstoffen,6.5
38271400,Mengsels van halogeen koolwaterstoffen,6.5
38272000,Mengsels van halogeen koolwaterstoffen,6.5
38273100,Mengsels van halogeen koolwaterstoffen,6.5
38273200,Mengsels van halogeen koolwaterstoffen,6.5
38273900,Mengsels van halogeen koolwaterstoffen,6.5
38274000,Mengsels van halogeen koolwaterstoffen,6.5
38275100,Mengsels van halogeen koolwaterstoffen,6.5
38275900,Mengsels van halogeen koolwaterstoffen,6.5
38276100,Mengsels van halogeen koolwaterstoffen,6.5
38276200,Mengsels van halogeen koolwaterstoffen,6.5
38276300,Mengsels van halogeen koolwaterstoffen,6.5
38276400,Mengsels van halogeen koolwaterstoffen,6.5
38276500,Mengsels van halogeen koolwaterstoffen,6.5
38276800,Mengsels van halogeen koolwaterstoffen,6.5
38276900,Mengsels van halogeen koolwaterstoffen,6.5
38279000,Mengsels van halogeen koolwaterstoffen,6.5
39011010,Polyethyleen,6.5
39011090,Polyethyleen,6.5
39012010,Polyethyleen,0.0
39012090,Polyethyleen,6.5
39013000,Polyethyleen,6.5
39014000,Polyethyleen,6.5
39019030,Polyethyleen,0.0
39019080,Polyethyleen,6.5
39021000,Polypropyleen,6.5
39022000,Polypropyleen,6.5
39023000,Polypropyleen,6.5
39029010,Polypropyleen,0.0
39029020,Polypropyleen,0.0
39029090,Polypropyleen,6.5
39031100,Polystyreen,6.5
39031900,Polystyreen,6.5
39032000,Polystyreen,6.5
39033000,Polystyreen,6.5
39039010,Polystyreen,0.0
39039020,Polystyreen,0.0
39039090,Polystyreen,6.5
39041000,Polyvinylchloride,6.5
39042100,Polyvinylchloride,6.5
39042200,Polyvinylchloride,6.5
39043000,Polyvinylchloride,6.5
39044000,Polyvinylchloride,6.5
39045010,Polyvinylchloride,0.0
39045090,Polyvinylchloride,6.5
39046100,Polyvinylchloride,6.5
39046910,Polyvinylchloride,0.0
39046920,Polyvinylchloride,6.5
39046980,Polyvinylchloride,6.5
39049000,Polyvinylchloride,6.5
39051200,Polyvinylacetaat,6.5
39051900,Polyvinylacetaat,6.5
39052100,Polyvinylacetaat,6.5
39052900,Polyvinylacetaat,6.5
39053000,Polyvinylacetaat,6.5
39059100,Polyvinylacetaat,6.5
